object_label,Unnamed: 0,query_segment_id,query_label,candidate_segment_id,candidate_video_id,similarity,candidate_label_indices,candidate_label_names,source_split
Dog,361959,N6e5C5sXdBI_0,Dog,S4k4JP-z7Lg_50000,S4k4JP-z7Lg,0.90753436088562,72|74|75|77,Animal|Dog|Bark|Howl,unbal_train
Dog,362283,N6e5C5sXdBI_0,Dog,zwlDfLMEjTc_30000,zwlDfLMEjTc,0.9066095352172852,24|72|73|74,"Whimper|Animal|Domestic animals, pets|Dog",bal_train
Dog,361907,N6e5C5sXdBI_0,Dog,MNR3EbJJaB0_0,MNR3EbJJaB0,0.905971109867096,72|73|74,"Animal|Domestic animals, pets|Dog",unbal_train
Dog,136067,NF1lwZ24RYI_30000,Dog,LqnH2qQzlkU_10000,LqnH2qQzlkU,0.9059603810310364,0|72|73|74,"Speech|Animal|Domestic animals, pets|Dog",unbal_train
Dog,228754,8CrTpWNBiTo_120000,Dog,r9hQnPYRUIw_30000,r9hQnPYRUIw,0.9058180451393129,0|72|73|74|75,"Speech|Animal|Domestic animals, pets|Dog|Bark",unbal_train
Dog,136831,NF1lwZ24RYI_30000,Dog,PrAm5YVvXx8_10000,PrAm5YVvXx8,0.905365824699402,72|73|74|77,"Animal|Domestic animals, pets|Dog|Howl",bal_train
Dog,321771,IBGfcPIw-KY_0,Dog,7_39Wi_Ottg_30000,7_39Wi_Ottg,0.9052433967590332,72|73|74|77|122,"Animal|Domestic animals, pets|Dog|Howl|Canidae, dogs, wolves",unbal_train
Dog,447776,WcPOGKf6RE8_110000,Dog,rY3b1FGceSs_50000,rY3b1FGceSs,0.9044873118400574,72|73|74|122|506,"Animal|Domestic animals, pets|Dog|Canidae, dogs, wolves|Inside, small room",unbal_train
Dog,108638,3AzacBprTzU_60000,Dog,7YVe-l7ccXo_30000,7YVe-l7ccXo,0.9042322039604188,0|72|73|74|75|78|122|137,"Speech|Animal|Domestic animals, pets|Dog|Bark|Bow-wow|Canidae, dogs, wolves|Music",unbal_train
Dog,361690,N6e5C5sXdBI_0,Dog,2Ep4licRsKk_2000,2Ep4licRsKk,0.904080867767334,72|73|74|76|77|78|80,"Animal|Domestic animals, pets|Dog|Yip|Howl|Bow-wow|Whimper (dog)",unbal_train
Dog,439054,VVzipNitrmk_0,Dog,4EsTFqpclKY_16000,4EsTFqpclKY,0.9039323329925536,73|74|76|78|80,"Domestic animals, pets|Dog|Yip|Bow-wow|Whimper (dog)",unbal_train
Dog,439474,VVzipNitrmk_0,Dog,ainzK7QuseU_30000,ainzK7QuseU,0.903746485710144,72|73|74|122,"Animal|Domestic animals, pets|Dog|Canidae, dogs, wolves",bal_train
Dog,363932,NF1lwZ24RYI_30000,Dog,nUG5zcBg9Mo_290000,nUG5zcBg9Mo,0.9037259221076964,0|72|74|78|507,"Speech|Animal|Dog|Bow-wow|Inside, large room or hall",unbal_train
Dog,447413,WcPOGKf6RE8_110000,Dog,W9l6pyoHAdk_40000,W9l6pyoHAdk,0.9032734632492064,72|73|74|75,"Animal|Domestic animals, pets|Dog|Bark",unbal_train
Dog,228202,8CrTpWNBiTo_120000,Dog,K-VceyH2f6c_50000,K-VceyH2f6c,0.9030476808547974,72|73|74|75|80,"Animal|Domestic animals, pets|Dog|Bark|Whimper (dog)",unbal_train
Dog,137318,N6e5C5sXdBI_0,Dog,qRY3tIXnNDk_0,qRY3tIXnNDk,0.902887225151062,72|73|74|79,"Animal|Domestic animals, pets|Dog|Growling",unbal_train
Dog,363479,NF1lwZ24RYI_30000,Dog,JbXRGcy3nYk_0,JbXRGcy3nYk,0.9025052189826964,0|72|73|74|506,"Speech|Animal|Domestic animals, pets|Dog|Inside, small room",unbal_train
Dog,228493,8CrTpWNBiTo_120000,Dog,bgkH5Cx7yME_70000,bgkH5Cx7yME,0.9024678468704224,0|72|73|74,"Speech|Animal|Domestic animals, pets|Dog",unbal_train
Dog,332562,JErx-AImWqk_0,Dog,i6zRKRCKPDU_40000,i6zRKRCKPDU,0.9023122191429138,72|73|74|75,"Animal|Domestic animals, pets|Dog|Bark",unbal_train
Dog,439429,VVzipNitrmk_0,Dog,X7AKiE6czMc_90000,X7AKiE6czMc,0.9022855758666992,0|72|73|74,"Speech|Animal|Domestic animals, pets|Dog",unbal_train
Dog,105315,IBGfcPIw-KY_0,Dog,5-xKnAigQnA_20000,5-xKnAigQnA,0.902076005935669,72|73|74|75|78|122,"Animal|Domestic animals, pets|Dog|Bark|Bow-wow|Canidae, dogs, wolves",unbal_train
Dog,67586,9ppa4lXXspA_30000,Dog,B1TMbFncIEo_15000,B1TMbFncIEo,0.901908040046692,72|73|74|75,"Animal|Domestic animals, pets|Dog|Bark",unbal_train
Dog,439442,VVzipNitrmk_0,Dog,Xt_cviBJ4jk_10000,Xt_cviBJ4jk,0.9016754031181335,0|72|74,Speech|Animal|Dog,unbal_train
Dog,163736,4vnbVLfn0DU_30000,Dog,0UlteOknFwI_30000,0UlteOknFwI,0.9008324146270752,72|73|74|80,"Animal|Domestic animals, pets|Dog|Whimper (dog)",unbal_train
Dog,439641,VVzipNitrmk_0,Dog,rfIyL-X-56M_30000,rfIyL-X-56M,0.9006843566894531,0|72|73|74|76|77|78|80,"Speech|Animal|Domestic animals, pets|Dog|Yip|Howl|Bow-wow|Whimper (dog)",unbal_train
Dog,447482,WcPOGKf6RE8_110000,Dog,_nbpEdv5Zg8_30000,_nbpEdv5Zg8,0.9005157947540283,0|16|17|72|73|74,"Speech|Laughter|Baby laughter|Animal|Domestic animals, pets|Dog",unbal_train
Dog,137856,N6e5C5sXdBI_0,Dog,5CpDdfP4Yes_30000,5CpDdfP4Yes,0.9003720879554749,0|72|73|74|76|80,"Speech|Animal|Domestic animals, pets|Dog|Yip|Whimper (dog)",unbal_train
Dog,332524,JErx-AImWqk_0,Dog,fPquCGupQFE_90000,fPquCGupQFE,0.9000141024589539,72|73|74|78,"Animal|Domestic animals, pets|Dog|Bow-wow",unbal_train
Dog,228604,8CrTpWNBiTo_120000,Dog,heTk-BMhVBU_20000,heTk-BMhVBU,0.8998833298683167,72|74|75,Animal|Dog|Bark,unbal_train
Dog,227985,8CrTpWNBiTo_120000,Dog,7Hn6I8Sxr2c_0,7Hn6I8Sxr2c,0.8997251391410828,72|74|75|78,Animal|Dog|Bark|Bow-wow,unbal_train
Dog,137893,N6e5C5sXdBI_0,Dog,QTqjNkc1J6w_60000,QTqjNkc1J6w,0.8997195959091187,72|73|74,"Animal|Domestic animals, pets|Dog",unbal_train
Dog,361861,N6e5C5sXdBI_0,Dog,I_TEZ_QY2qs_360000,I_TEZ_QY2qs,0.8997006416320801,0|72|73|74,"Speech|Animal|Domestic animals, pets|Dog",unbal_train
Dog,298838,EeGWe8e_2jg_30000,Dog,5xdnykqY2YI_17000,5xdnykqY2YI,0.8994430899620056,0|72|73|74|78,"Speech|Animal|Domestic animals, pets|Dog|Bow-wow",unbal_train
Dog,447900,WcPOGKf6RE8_110000,Dog,zt14j-9jnmc_120000,zt14j-9jnmc,0.8993929624557495,72|74,Animal|Dog,unbal_train
Dog,158082,4qYFfG3og0M_10000,Dog,plWKyfP7tXc_50000,plWKyfP7tXc,0.8988215923309326,72|73|74|75|76|78|80|122,"Animal|Domestic animals, pets|Dog|Bark|Yip|Bow-wow|Whimper (dog)|Canidae, dogs, wolves",unbal_train
Dog,228792,8CrTpWNBiTo_120000,Dog,ttBvFm-dWbQ_20000,ttBvFm-dWbQ,0.8986952304840088,0|72|73|74|75,"Speech|Animal|Domestic animals, pets|Dog|Bark",unbal_train
Dog,438963,VVzipNitrmk_0,Dog,0CRPp8k4wEo_30000,0CRPp8k4wEo,0.8983859419822693,72|73|74|75|79|122,"Animal|Domestic animals, pets|Dog|Bark|Growling|Canidae, dogs, wolves",unbal_train
Dog,439274,VVzipNitrmk_0,Dog,I8XTu6CWxYg_0,I8XTu6CWxYg,0.8981926441192627,72|73|74|397,"Animal|Domestic animals, pets|Dog|Civil defense siren",unbal_train
Dog,356094,MUJmWnjGEBk_0,Dog,D2uCwMtLpLY_0,D2uCwMtLpLY,0.8980530500411987,72|73|74|137|510,"Animal|Domestic animals, pets|Dog|Music|Outside, rural or natural",unbal_train
Dog,322678,IBGfcPIw-KY_0,Dog,qg-5-olFt6w_60000,qg-5-olFt6w,0.8978087902069092,72|73|74|75,"Animal|Domestic animals, pets|Dog|Bark",unbal_train
Dog,67237,9ppa4lXXspA_30000,Dog,ro_qRRttGFI_20000,ro_qRRttGFI,0.8976497650146484,0|72|73|74|78|122,"Speech|Animal|Domestic animals, pets|Dog|Bow-wow|Canidae, dogs, wolves",unbal_train
Dog,439680,VVzipNitrmk_0,Dog,uZDDdtgTSoo_0,uZDDdtgTSoo,0.8972733616828918,72|74|75,Animal|Dog|Bark,unbal_train
Dog,227991,8CrTpWNBiTo_120000,Dog,7W2NzWy4ubY_10000,7W2NzWy4ubY,0.8972435593605042,72|73|74|76,"Animal|Domestic animals, pets|Dog|Yip",unbal_train
Dog,158033,4qYFfG3og0M_10000,Dog,mWYUJwz3Jxo_70000,mWYUJwz3Jxo,0.8968228101730347,72|73|74|75,"Animal|Domestic animals, pets|Dog|Bark",unbal_train
Dog,439050,VVzipNitrmk_0,Dog,4ACYRvMLdqs_30000,4ACYRvMLdqs,0.8964707851409912,72|73|74|76|77|78,"Animal|Domestic animals, pets|Dog|Yip|Howl|Bow-wow",unbal_train
Dog,384077,P15JhIEHVHg_30000,Dog,y-L_zEUCuHs_30000,y-L_zEUCuHs,0.8964593410491943,0|72|73|74,"Speech|Animal|Domestic animals, pets|Dog",unbal_train
Dog,229033,4hQgFX4vxi4_30000,Dog,PcELumLdzEs_100000,PcELumLdzEs,0.8964534997940063,72|73|74|75|78,"Animal|Domestic animals, pets|Dog|Bark|Bow-wow",unbal_train
Dog,361924,N6e5C5sXdBI_0,Dog,Nz7srsastlk_10000,Nz7srsastlk,0.8963298797607422,0|72|73|74|77|79,"Speech|Animal|Domestic animals, pets|Dog|Howl|Growling",unbal_train
Dog,439388,VVzipNitrmk_0,Dog,SwvgYDYJtrE_0,SwvgYDYJtrE,0.8963226079940796,0|72|73|74,"Speech|Animal|Domestic animals, pets|Dog",unbal_train
Dog,152149,4lSgkwwWztM_140000,Dog,zts7EE4KZbU_50000,zts7EE4KZbU,0.8962854146957397,72|73|74|78,"Animal|Domestic animals, pets|Dog|Bow-wow",unbal_train
Dog,363249,NF1lwZ24RYI_30000,Dog,68xcLuzZu3I_0,68xcLuzZu3I,0.8960590362548828,72|73|74|75,"Animal|Domestic animals, pets|Dog|Bark",unbal_train
Dog,447868,WcPOGKf6RE8_110000,Dog,yFDauEqoW2c_0,yFDauEqoW2c,0.8958945870399475,72|73|74,"Animal|Domestic animals, pets|Dog",unbal_train
Dog,439346,VVzipNitrmk_0,Dog,P15JhIEHVHg_30000,P15JhIEHVHg,0.8955941200256348,0|74|75|78|122,"Speech|Dog|Bark|Bow-wow|Canidae, dogs, wolves",eval
Dog,108953,3AzacBprTzU_60000,Dog,RASp9C1Aopo_10000,RASp9C1Aopo,0.8954288363456726,72|73|74,"Animal|Domestic animals, pets|Dog",unbal_train
Dog,151662,4lSgkwwWztM_140000,Dog,UaNDICMqApk_60000,UaNDICMqApk,0.8952456712722778,0|72|74|75|78|93,Speech|Animal|Dog|Bark|Bow-wow|Pig,unbal_train
Dog,362150,N6e5C5sXdBI_0,Dog,lqLPs4rNqe0_10000,lqLPs4rNqe0,0.8950508832931519,72|74|75|76,Animal|Dog|Bark|Yip,unbal_train
Dog,157444,4qYFfG3og0M_10000,Dog,CH1nWRiHB_c_10000,CH1nWRiHB_c,0.8947555422782898,72|73|74|75|78,"Animal|Domestic animals, pets|Dog|Bark|Bow-wow",unbal_train
Dog,228794,8CrTpWNBiTo_120000,Dog,u99X32QI26w_40000,u99X32QI26w,0.8947552442550659,0|72|74,Speech|Animal|Dog,unbal_train
Dog,227957,8CrTpWNBiTo_120000,Dog,5doJ5zHsAc0_0,5doJ5zHsAc0,0.8946754336357117,72|74,Animal|Dog,unbal_train
Dog,104592,IBGfcPIw-KY_0,Dog,PYFYlWlLYWU_120000,PYFYlWlLYWU,0.8944503664970398,72|73|74,"Animal|Domestic animals, pets|Dog",unbal_train
Dog,340881,N6e5C5sXdBI_0,Dog,iWyb5pmqKrc_40000,iWyb5pmqKrc,0.8943938612937927,0|72|73|74|122,"Speech|Animal|Domestic animals, pets|Dog|Canidae, dogs, wolves",unbal_train
Dog,228106,8CrTpWNBiTo_120000,Dog,DzRXAISFrLw_90000,DzRXAISFrLw,0.8943853974342346,72|74,Animal|Dog,unbal_train
Dog,228212,8CrTpWNBiTo_120000,Dog,KUN30U9hi7E_24000,KUN30U9hi7E,0.8943220376968384,0|72|73|74|76|78|80,"Speech|Animal|Domestic animals, pets|Dog|Yip|Bow-wow|Whimper (dog)",unbal_train
Dog,361722,N6e5C5sXdBI_0,Dog,5usrBMRfI4k_0,5usrBMRfI4k,0.8939749002456665,72|73|74,"Animal|Domestic animals, pets|Dog",unbal_train
Dog,363570,NF1lwZ24RYI_30000,Dog,P6RpJKi9NvM_30000,P6RpJKi9NvM,0.8939447402954102,74|75,Dog|Bark,unbal_train
Dog,434507,UlOEjgkNdMU_10000,Dog,PWiI1jGK8kQ_110000,PWiI1jGK8kQ,0.893862783908844,72|74|77|108|122,"Animal|Dog|Howl|Wild animals|Canidae, dogs, wolves",unbal_train
Dog,227915,8CrTpWNBiTo_120000,Dog,3k06yhK3sfk_0,3k06yhK3sfk,0.8938474655151367,0|72|73|74|75,"Speech|Animal|Domestic animals, pets|Dog|Bark",unbal_train
Dog,342422,KS2aTlLJPo8_90000,Dog,_xSns3-bgu4_10000,_xSns3-bgu4,0.8936381936073303,0|72|73|74|75,"Speech|Animal|Domestic animals, pets|Dog|Bark",unbal_train
Dog,439441,VVzipNitrmk_0,Dog,XobUhL3dRBA_130000,XobUhL3dRBA,0.8936160802841187,0|72|73|74|93,"Speech|Animal|Domestic animals, pets|Dog|Pig",unbal_train
Dog,341119,N6e5C5sXdBI_0,Dog,U7Dqrf57azk_10000,U7Dqrf57azk,0.8936086893081665,72|73|74|75|76|78|80,"Animal|Domestic animals, pets|Dog|Bark|Yip|Bow-wow|Whimper (dog)",unbal_train
Dog,361985,N6e5C5sXdBI_0,Dog,VshTJPya9OI_0,VshTJPya9OI,0.8936028480529785,0|72|73|74|80|122,"Speech|Animal|Domestic animals, pets|Dog|Whimper (dog)|Canidae, dogs, wolves",unbal_train
Dog,439244,VVzipNitrmk_0,Dog,FgG2HXtpDCw_0,FgG2HXtpDCw,0.8934887051582336,0|74|75|76|78,Speech|Dog|Bark|Yip|Bow-wow,unbal_train
Dog,157569,4qYFfG3og0M_10000,Dog,KFJXn0Snsdc_30000,KFJXn0Snsdc,0.892861008644104,0|72|73|74,"Speech|Animal|Domestic animals, pets|Dog",unbal_train
Dog,341576,N6e5C5sXdBI_0,Dog,j-zgn2ClYnY_30000,j-zgn2ClYnY,0.8927607536315918,72|73|74,"Animal|Domestic animals, pets|Dog",unbal_train
Dog,447842,WcPOGKf6RE8_110000,Dog,wVwleD5n8hk_60000,wVwleD5n8hk,0.8927397131919861,16|72|74|75,Laughter|Animal|Dog|Bark,unbal_train
Dog,157964,4qYFfG3og0M_10000,Dog,i86L3VY3NSg_0,i86L3VY3NSg,0.8927332162857056,0|72|73|74|75|78,"Speech|Animal|Domestic animals, pets|Dog|Bark|Bow-wow",unbal_train
Dog,141316,4hQgFX4vxi4_30000,Dog,0BwiOU6alvQ_0,0BwiOU6alvQ,0.8926089406013489,72|74|75,Animal|Dog|Bark,unbal_train
Dog,439325,VVzipNitrmk_0,Dog,N-5sU5MnwtE_90000,N-5sU5MnwtE,0.8926076889038086,72|73|74|75|78,"Animal|Domestic animals, pets|Dog|Bark|Bow-wow",unbal_train
Dog,135549,WcPOGKf6RE8_110000,Dog,mAgzJ20O_G8_20000,mAgzJ20O_G8,0.8925723433494568,0|72|73|74,"Speech|Animal|Domestic animals, pets|Dog",unbal_train
Dog,363598,NF1lwZ24RYI_30000,Dog,QzqwBjI9Gys_10000,QzqwBjI9Gys,0.8924654722213745,72|73|74|77|78|80,"Animal|Domestic animals, pets|Dog|Howl|Bow-wow|Whimper (dog)",unbal_train
Dog,109404,3AzacBprTzU_60000,Dog,rXYfh5hg7h4_0,rXYfh5hg7h4,0.8923860192298889,72|73|74|78,"Animal|Domestic animals, pets|Dog|Bow-wow",unbal_train
Dog,228631,8CrTpWNBiTo_120000,Dog,jL6K_C9hRFs_80000,jL6K_C9hRFs,0.8923532962799072,72|74|79,Animal|Dog|Growling,unbal_train
Dog,438952,VVzipNitrmk_0,Dog,-mDWDJdOKa8_20000,-mDWDJdOKa8,0.8918764591217041,72|73|74|93|510,"Animal|Domestic animals, pets|Dog|Pig|Outside, rural or natural",unbal_train
Dog,361762,N6e5C5sXdBI_0,Dog,A-bboT-wt9Y_10000,A-bboT-wt9Y,0.8916962146759033,72|73|74|506,"Animal|Domestic animals, pets|Dog|Inside, small room",unbal_train
Dog,138565,N6e5C5sXdBI_0,Dog,1DVBKnRRJl0_40000,1DVBKnRRJl0,0.891621470451355,72|73|74|122,"Animal|Domestic animals, pets|Dog|Canidae, dogs, wolves",unbal_train
Dog,266824,BHGB73ilrCc_30000,Dog,3JVI9QiahhE_30000,3JVI9QiahhE,0.8915809988975525,0|72|73|74|76|78|80,"Speech|Animal|Domestic animals, pets|Dog|Yip|Bow-wow|Whimper (dog)",unbal_train
Dog,322883,IBGfcPIw-KY_0,Dog,zwgKT5FFYIU_0,zwgKT5FFYIU,0.8915121555328369,0|72|74|80,Speech|Animal|Dog|Whimper (dog),unbal_train
Dog,341150,N6e5C5sXdBI_0,Dog,Ckcc7uwmHq4_20000,Ckcc7uwmHq4,0.8914838433265686,72|73|74,"Animal|Domestic animals, pets|Dog",unbal_train
Dog,383782,P15JhIEHVHg_30000,Dog,68b6Y1FuUtU_10000,68b6Y1FuUtU,0.8913919925689697,0|72|73|74,"Speech|Animal|Domestic animals, pets|Dog",unbal_train
Dog,341794,N6e5C5sXdBI_0,Dog,HOmeQ2kQwsQ_220000,HOmeQ2kQwsQ,0.8912391066551208,72|73|74|122,"Animal|Domestic animals, pets|Dog|Canidae, dogs, wolves",unbal_train
Dog,439090,VVzipNitrmk_0,Dog,5Wq70dBI1Fk_30000,5Wq70dBI1Fk,0.8911929130554199,0|72|73|74|78,"Speech|Animal|Domestic animals, pets|Dog|Bow-wow",unbal_train
Dog,322365,IBGfcPIw-KY_0,Dog,aPYhlfOodsY_20000,aPYhlfOodsY,0.8911412954330444,0|72|73|74|75|76,"Speech|Animal|Domestic animals, pets|Dog|Bark|Yip",unbal_train
Dog,228789,8CrTpWNBiTo_120000,Dog,tOXfOfn_QaA_20000,tOXfOfn_QaA,0.8911017179489136,72|73|74|75,"Animal|Domestic animals, pets|Dog|Bark",unbal_train
Dog,342660,KS2aTlLJPo8_90000,Dog,sf-ihuZWyk4_24000,sf-ihuZWyk4,0.8910692930221558,72|73|74|76|78|80|137|323|396,"Animal|Domestic animals, pets|Dog|Yip|Bow-wow|Whimper (dog)|Music|Police car (siren)|Siren",unbal_train
Dog,340949,N6e5C5sXdBI_0,Dog,Sjs08FYhU7E_10000,Sjs08FYhU7E,0.8910161256790161,72|73|74,"Animal|Domestic animals, pets|Dog",unbal_train
Dog,228037,8CrTpWNBiTo_120000,Dog,AB3wXPMpXjE_10000,AB3wXPMpXjE,0.8909183740615845,72|73|74,"Animal|Domestic animals, pets|Dog",unbal_train
Dog,151230,4lSgkwwWztM_140000,Dog,4dbhc3pklcQ_120000,4dbhc3pklcQ,0.8907957673072815,72|74|75|78,Animal|Dog|Bark|Bow-wow,unbal_train
Dog,151371,4lSgkwwWztM_140000,Dog,BGqaGxTvHks_50000,BGqaGxTvHks,0.8906415700912476,72|74,Animal|Dog,unbal_train
Dog,108624,3AzacBprTzU_60000,Dog,7JM7uSU0_7k_110000,7JM7uSU0_7k,0.8905699253082275,0|72|73|74,"Speech|Animal|Domestic animals, pets|Dog",unbal_train
Dog,228705,8CrTpWNBiTo_120000,Dog,oIiZRSVFSz0_0,oIiZRSVFSz0,0.8905391097068787,0|72|73|74|75,"Speech|Animal|Domestic animals, pets|Dog|Bark",unbal_train
Dog,411165,SC9jczwzY-k_30000,Dog,tznoShjZhyc_30000,tznoShjZhyc,0.8905179500579834,72|73|74|75|80,"Animal|Domestic animals, pets|Dog|Bark|Whimper (dog)",unbal_train
Dog,439516,VVzipNitrmk_0,Dog,f4rYtbdn85U_40000,f4rYtbdn85U,0.8905084133148193,72|73|74|78,"Animal|Domestic animals, pets|Dog|Bow-wow",unbal_train
Dog,361915,N6e5C5sXdBI_0,Dog,NCdc6zv3jyA_50000,NCdc6zv3jyA,0.8904954195022583,0|72|73|74|75,"Speech|Animal|Domestic animals, pets|Dog|Bark",unbal_train
Dog,439293,VVzipNitrmk_0,Dog,Jyka9zOu7W4_0,Jyka9zOu7W4,0.890302300453186,0|72|73|74|75|78,"Speech|Animal|Domestic animals, pets|Dog|Bark|Bow-wow",unbal_train
Dog,164555,4vnbVLfn0DU_30000,Dog,pLBfTEJYBHA_110000,pLBfTEJYBHA,0.8902689218521118,0|40|72|73|74,"Speech|Whistling|Animal|Domestic animals, pets|Dog",unbal_train
Dog,228590,8CrTpWNBiTo_120000,Dog,h8D0rjoXQMY_70000,h8D0rjoXQMY,0.8902258276939392,47|72|73|74,"Cough|Animal|Domestic animals, pets|Dog",unbal_train
Dog,439209,VVzipNitrmk_0,Dog,CCdCRvQzf_c_30000,CCdCRvQzf_c,0.8901115655899048,0|72|73|74|76|78|80,"Speech|Animal|Domestic animals, pets|Dog|Yip|Bow-wow|Whimper (dog)",bal_train
Dog,439296,VVzipNitrmk_0,Dog,KB-CQs1OtXI_7000,KB-CQs1OtXI,0.8900697231292725,72|73|74|75|122,"Animal|Domestic animals, pets|Dog|Bark|Canidae, dogs, wolves",unbal_train
Dog,142487,4hQgFX4vxi4_30000,Dog,t9bRJo58Ukc_10000,t9bRJo58Ukc,0.8895037770271301,0|72|73|74|75|78,"Speech|Animal|Domestic animals, pets|Dog|Bark|Bow-wow",unbal_train
Dog,447423,WcPOGKf6RE8_110000,Dog,Wq01zbVuuUI_140000,Wq01zbVuuUI,0.8894595503807068,0|72|73|74,"Speech|Animal|Domestic animals, pets|Dog",unbal_train
Dog,341686,N6e5C5sXdBI_0,Dog,84TzZ5bx38w_30000,84TzZ5bx38w,0.8894506692886353,72|74,Animal|Dog,unbal_train
Dog,228766,8CrTpWNBiTo_120000,Dog,rtaOKDTFST4_30000,rtaOKDTFST4,0.8891432881355286,72|73|74|75,"Animal|Domestic animals, pets|Dog|Bark",unbal_train
Dog,362005,N6e5C5sXdBI_0,Dog,YbjmEqAuTO4_0,YbjmEqAuTO4,0.8891286849975586,72|73|74|122,"Animal|Domestic animals, pets|Dog|Canidae, dogs, wolves",unbal_train
Dog,151340,4lSgkwwWztM_140000,Dog,9TWHWsZzZlw_20000,9TWHWsZzZlw,0.88904869556427,72|73|74|75|78,"Animal|Domestic animals, pets|Dog|Bark|Bow-wow",unbal_train
Dog,363513,NF1lwZ24RYI_30000,Dog,LiQ_L7i9zag_0,LiQ_L7i9zag,0.8886902332305908,0|72|73|74,"Speech|Animal|Domestic animals, pets|Dog",unbal_train
Dog,228495,8CrTpWNBiTo_120000,Dog,blRvU66DevU_10000,blRvU66DevU,0.8886078000068665,72|73|74|79,"Animal|Domestic animals, pets|Dog|Growling",unbal_train
Dog,410643,SC9jczwzY-k_30000,Dog,4BP6uaHEkdY_30000,4BP6uaHEkdY,0.8881679773330688,72|73|74|76|78|80,"Animal|Domestic animals, pets|Dog|Yip|Bow-wow|Whimper (dog)",unbal_train
Dog,228411,8CrTpWNBiTo_120000,Dog,WkVkx5xJ1zo_30000,WkVkx5xJ1zo,0.887828528881073,0|73|74|75|122,"Speech|Domestic animals, pets|Dog|Bark|Canidae, dogs, wolves",unbal_train
Dog,363763,NF1lwZ24RYI_30000,Dog,bGY5apCq3hU_20000,bGY5apCq3hU,0.887805700302124,0|72|74|79,Speech|Animal|Dog|Growling,unbal_train
Dog,447121,WcPOGKf6RE8_110000,Dog,C1EZ_2Fm1O4_10000,C1EZ_2Fm1O4,0.8877483606338501,72|73|74|75|506,"Animal|Domestic animals, pets|Dog|Bark|Inside, small room",unbal_train
Dog,228745,8CrTpWNBiTo_120000,Dog,qdlYAKo3iJw_20000,qdlYAKo3iJw,0.8876875638961792,0|72|73|74|75,"Speech|Animal|Domestic animals, pets|Dog|Bark",unbal_train
Dog,439057,VVzipNitrmk_0,Dog,4LcMAREn89c_0,4LcMAREn89c,0.8875688314437866,72|73|74|122|509,"Animal|Domestic animals, pets|Dog|Canidae, dogs, wolves|Outside, urban or manmade",bal_train
Dog,439428,VVzipNitrmk_0,Dog,X-hb9rGy19Q_40000,X-hb9rGy19Q,0.8875397443771362,72|73|74,"Animal|Domestic animals, pets|Dog",unbal_train
Dog,341318,N6e5C5sXdBI_0,Dog,hEeWWjWYkq0_70000,hEeWWjWYkq0,0.8873783946037292,72|73|74|76|80,"Animal|Domestic animals, pets|Dog|Yip|Whimper (dog)",unbal_train
Dog,142275,4hQgFX4vxi4_30000,Dog,iexVAcmGwNU_30000,iexVAcmGwNU,0.8872846364974976,72|74,Animal|Dog,unbal_train
Dog,151847,4lSgkwwWztM_140000,Dog,hesEeMbxo30_100000,hesEeMbxo30,0.887268602848053,72|74,Animal|Dog,unbal_train
Dog,228011,8CrTpWNBiTo_120000,Dog,8bH69OoqJJM_20000,8bH69OoqJJM,0.8871906995773315,16|72|73|74,"Laughter|Animal|Domestic animals, pets|Dog",unbal_train
Dog,322073,IBGfcPIw-KY_0,Dog,MB4gME-QUU8_20000,MB4gME-QUU8,0.8871287703514099,72|73|74|75,"Animal|Domestic animals, pets|Dog|Bark",unbal_train
Dog,415489,SkPEiTqLlf0_30000,Dog,chXMji847U8_9000,chXMji847U8,0.8871253132820129,72|73|74|77|122,"Animal|Domestic animals, pets|Dog|Howl|Canidae, dogs, wolves",unbal_train
Dog,227859,8CrTpWNBiTo_120000,Dog,1ETeBLkMRwA_50000,1ETeBLkMRwA,0.8870638012886047,72|73|74|75,"Animal|Domestic animals, pets|Dog|Bark",unbal_train
Dog,439382,VVzipNitrmk_0,Dog,S-6nITxhpB0_100000,S-6nITxhpB0,0.8870572447776794,0|72|73|74|78,"Speech|Animal|Domestic animals, pets|Dog|Bow-wow",unbal_train
Dog,439363,VVzipNitrmk_0,Dog,QOKylcK8tDs_40000,QOKylcK8tDs,0.8869775533676147,0|1|72|73|74,"Speech|Male speech, man speaking|Animal|Domestic animals, pets|Dog",unbal_train
Dog,322123,IBGfcPIw-KY_0,Dog,OymWpNLmaI8_10000,OymWpNLmaI8,0.8869264125823975,72|73|74,"Animal|Domestic animals, pets|Dog",unbal_train
Dog,447131,WcPOGKf6RE8_110000,Dog,CqfeA4ZiWg4_70000,CqfeA4ZiWg4,0.8869187235832214,0|3|72|73|74|75|79|80,"Speech|Child speech, kid speaking|Animal|Domestic animals, pets|Dog|Bark|Growling|Whimper (dog)",unbal_train
Dog,362058,N6e5C5sXdBI_0,Dog,cWjbNxZyPPc_220000,cWjbNxZyPPc,0.8867496252059937,0|72|74,Speech|Animal|Dog,unbal_train
Dog,340758,N6e5C5sXdBI_0,Dog,CR3S48iKqcU_220000,CR3S48iKqcU,0.8867496252059937,0|72|73|74,"Speech|Animal|Domestic animals, pets|Dog",unbal_train
