filename,onset,offset,event_label
Y68NBE04Mlws_140.000_150.000.wav,1.761,2.011,Dog
Y68NBE04Mlws_140.000_150.000.wav,3.047,3.469,Dog
Y68NBE04Mlws_140.000_150.000.wav,3.943,4.966,Dog
Y68NBE04Mlws_140.000_150.000.wav,5.47,6.05,Dog
Y68NBE04Mlws_140.000_150.000.wav,7.63,8.232,Dog
Y68NBE04Mlws_140.000_150.000.wav,5.162,5.794,Speech
Y68NBE04Mlws_140.000_150.000.wav,6.674,7.366,Speech
Y68NBE04Mlws_140.000_150.000.wav,9.029,10.0,Speech
Y691ro--4zjk_3.000_13.000.wav,0.0,3.833,Alarm_bell_ringing
Y691ro--4zjk_3.000_13.000.wav,2.478,2.901,Speech
Y691ro--4zjk_3.000_13.000.wav,3.695,3.949,Speech
Y69HgDj5ObUE_380.000_390.000.wav,7.256,8.254,Blender
Y69HgDj5ObUE_380.000_390.000.wav,8.528,9.79,Blender
Y69HgDj5ObUE_380.000_390.000.wav,0.0,2.261,Speech
Y69HgDj5ObUE_380.000_390.000.wav,2.639,3.27,Speech
Y69HgDj5ObUE_380.000_390.000.wav,3.523,4.995,Speech
Y69HgDj5ObUE_380.000_390.000.wav,5.773,7.382,Speech
Y69rOOArLuaI_180.000_190.000.wav,0.0,10.0,Electric_shaver_toothbrush
Y69rOOArLuaI_180.000_190.000.wav,0.0,10.0,Speech
Y6AO8_kTvsaM_30.000_40.000.wav,0.883,1.208,Dog
Y6AO8_kTvsaM_30.000_40.000.wav,4.668,6.007,Speech
Y6BFINwWpT-Q_20.000_30.000.wav,0.0,10.0,Running_water
Y6BFINwWpT-Q_20.000_30.000.wav,0.942,2.535,Speech
Y6BFINwWpT-Q_20.000_30.000.wav,8.7,9.464,Speech
Y6D2iN1zoJII_30.000_40.000.wav,2.409,2.659,Dishes
Y6D2iN1zoJII_30.000_40.000.wav,3.795,4.045,Dishes
Y6D2iN1zoJII_30.000_40.000.wav,0.992,1.78,Speech
Y6D2iN1zoJII_30.000_40.000.wav,4.425,6.551,Speech
Y6D2iN1zoJII_30.000_40.000.wav,7.039,7.717,Speech
Y6D2iN1zoJII_30.000_40.000.wav,9.378,9.937,Speech
Y6DMX8gljdqU_90.000_100.000.wav,1.005,1.305,Dishes
Y6DMX8gljdqU_90.000_100.000.wav,1.581,2.109,Dishes
Y6DMX8gljdqU_90.000_100.000.wav,2.28,2.53,Dishes
Y6DMX8gljdqU_90.000_100.000.wav,2.93,3.18,Dishes
Y6DMX8gljdqU_90.000_100.000.wav,3.336,3.897,Dishes
Y6DMX8gljdqU_90.000_100.000.wav,4.286,4.538,Dishes
Y6DMX8gljdqU_90.000_100.000.wav,4.863,5.156,Dishes
Y6DMX8gljdqU_90.000_100.000.wav,9.226,9.476,Dishes
Y6DMX8gljdqU_90.000_100.000.wav,0.0,10.0,Frying
Y6DMX8gljdqU_90.000_100.000.wav,9.039,9.551,Speech
Y6DXtiywoWyQ_300.000_310.000.wav,0.0,10.0,Frying
Y6DXtiywoWyQ_300.000_310.000.wav,5.079,6.765,Speech
Y6DXtiywoWyQ_300.000_310.000.wav,7.645,9.187,Speech
Y6DXtiywoWyQ_300.000_310.000.wav,9.511,10.0,Speech
Y6F118e0Acoo_8.000_18.000.wav,0.0,9.963,Dog
Y6F118e0Acoo_8.000_18.000.wav,9.278,9.936,Speech
Y6I89c-rrY44_300.000_310.000.wav,0.0,0.379,Speech
Y6I89c-rrY44_300.000_310.000.wav,5.164,5.651,Speech
Y6I89c-rrY44_300.000_310.000.wav,7.048,7.609,Speech
Y6I89c-rrY44_300.000_310.000.wav,8.763,10.0,Speech
Y6I89c-rrY44_300.000_310.000.wav,4.286,10.0,Vacuum_cleaner
Y6KINFsRbXYo_30.000_40.000.wav,0.0,10.0,Dog
Y6KINFsRbXYo_30.000_40.000.wav,0.0,0.482,Speech
Y6KINFsRbXYo_30.000_40.000.wav,0.76,1.595,Speech
Y6KINFsRbXYo_30.000_40.000.wav,2.363,3.025,Speech
Y6KINFsRbXYo_30.000_40.000.wav,3.205,3.928,Speech
Y6KINFsRbXYo_30.000_40.000.wav,4.191,5.011,Speech
Y6KINFsRbXYo_30.000_40.000.wav,5.786,8.473,Speech
Y6KINFsRbXYo_30.000_40.000.wav,8.653,9.594,Speech
Y6Kg-MdO6Yo0_150.000_160.000.wav,0.282,0.532,Dishes
Y6Kg-MdO6Yo0_150.000_160.000.wav,1.767,2.017,Dishes
Y6Kg-MdO6Yo0_150.000_160.000.wav,2.177,2.427,Dishes
Y6Kg-MdO6Yo0_150.000_160.000.wav,2.599,2.849,Dishes
Y6Kg-MdO6Yo0_150.000_160.000.wav,3.201,3.451,Dishes
Y6Kg-MdO6Yo0_150.000_160.000.wav,4.289,4.539,Dishes
Y6Kg-MdO6Yo0_150.000_160.000.wav,4.853,5.66,Dishes
Y6Kg-MdO6Yo0_150.000_160.000.wav,7.823,8.156,Dishes
Y6Kg-MdO6Yo0_150.000_160.000.wav,8.374,8.624,Dishes
Y6Kg-MdO6Yo0_150.000_160.000.wav,8.796,9.046,Dishes
Y6Kg-MdO6Yo0_150.000_160.000.wav,0.0,1.613,Speech
Y6Kg-MdO6Yo0_150.000_160.000.wav,2.177,3.188,Speech
Y6Kg-MdO6Yo0_150.000_160.000.wav,3.752,4.2,Speech
Y6Kg-MdO6Yo0_150.000_160.000.wav,5.608,6.517,Speech
Y6Kg-MdO6Yo0_150.000_160.000.wav,8.323,10.0,Speech
Y6LLH3UfZaOA_30.000_40.000.wav,0.0,10.0,Alarm_bell_ringing
Y6LLH3UfZaOA_30.000_40.000.wav,3.604,9.044,Speech
Y6MFK0xxq0Es_30.000_40.000.wav,0.0,0.712,Cat
Y6MFK0xxq0Es_30.000_40.000.wav,1.687,2.369,Cat
Y6MFK0xxq0Es_30.000_40.000.wav,2.735,3.255,Cat
Y6MFK0xxq0Es_30.000_40.000.wav,3.823,4.073,Cat
Y6MFK0xxq0Es_30.000_40.000.wav,6.845,7.122,Cat
Y6MFK0xxq0Es_30.000_40.000.wav,1.061,1.654,Speech
Y6MFK0xxq0Es_30.000_40.000.wav,4.636,5.871,Speech
Y6MFK0xxq0Es_30.000_40.000.wav,7.333,9.445,Speech
Y6MrZ-9tZUfs_30.000_40.000.wav,0.467,2.625,Cat
Y6MrZ-9tZUfs_30.000_40.000.wav,3.945,6.705,Cat
Y6MrZ-9tZUfs_30.000_40.000.wav,8.385,10.0,Cat
Y6MrZ-9tZUfs_30.000_40.000.wav,0.0,6.871,Speech
Y6MrZ-9tZUfs_30.000_40.000.wav,7.479,10.0,Speech
Y6ORGvuWjAgY_460.000_470.000.wav,7.846,10.0,Running_water
Y6ORGvuWjAgY_460.000_470.000.wav,0.0,10.0,Speech
Y6OrupNdbR0k_80.000_90.000.wav,4.498,10.0,Running_water
Y6OrupNdbR0k_80.000_90.000.wav,0.0,0.25,Speech
Y6OrupNdbR0k_80.000_90.000.wav,2.423,3.282,Speech
Y6OrupNdbR0k_80.000_90.000.wav,3.887,5.0,Speech
Y6OrupNdbR0k_80.000_90.000.wav,6.031,7.0,Speech
Y6OrupNdbR0k_80.000_90.000.wav,7.804,8.925,Speech
Y6PIWbblkILk_6.000_16.000.wav,5.962,6.212,Dog
Y6PIWbblkILk_6.000_16.000.wav,0.838,1.404,Speech
Y6PIWbblkILk_6.000_16.000.wav,1.64,1.89,Speech
Y6QExD0uUMOs_20.000_30.000.wav,0.684,1.351,Dishes
Y6QExD0uUMOs_20.000_30.000.wav,1.591,1.841,Dishes
Y6QExD0uUMOs_20.000_30.000.wav,2.052,2.333,Dishes
Y6QExD0uUMOs_20.000_30.000.wav,3.021,3.364,Dishes
Y6QExD0uUMOs_20.000_30.000.wav,3.818,4.526,Dishes
Y6QExD0uUMOs_20.000_30.000.wav,6.052,6.498,Dishes
Y6QExD0uUMOs_20.000_30.000.wav,7.784,8.402,Dishes
Y6QExD0uUMOs_20.000_30.000.wav,0.0,0.643,Speech
Y6QExD0uUMOs_20.000_30.000.wav,1.639,3.0,Speech
Y6QExD0uUMOs_20.000_30.000.wav,4.361,6.045,Speech
Y6QExD0uUMOs_20.000_30.000.wav,6.876,7.392,Speech
Y6QExD0uUMOs_20.000_30.000.wav,7.763,8.457,Speech
Y6QExD0uUMOs_20.000_30.000.wav,8.67,10.0,Speech
Y6R8vKkzy22M_250.000_260.000.wav,0.0,0.25,Alarm_bell_ringing
Y6R8vKkzy22M_250.000_260.000.wav,0.639,1.208,Alarm_bell_ringing
Y6R8vKkzy22M_250.000_260.000.wav,1.646,2.759,Alarm_bell_ringing
Y6R8vKkzy22M_250.000_260.000.wav,3.279,10.0,Alarm_bell_ringing
Y6R8vKkzy22M_250.000_260.000.wav,8.99,10.0,Speech
Y6RDHC1epWeE_20.000_30.000.wav,9.496,9.746,Dishes
Y6RDHC1epWeE_20.000_30.000.wav,7.442,8.489,Speech
Y6SiP7tMq52U_340.000_350.000.wav,2.008,2.258,Dishes
Y6SiP7tMq52U_340.000_350.000.wav,2.509,2.759,Dishes
Y6SiP7tMq52U_340.000_350.000.wav,3.0,3.25,Dishes
Y6SiP7tMq52U_340.000_350.000.wav,3.528,3.796,Dishes
Y6SiP7tMq52U_340.000_350.000.wav,5.109,5.359,Dishes
Y6SiP7tMq52U_340.000_350.000.wav,8.434,8.684,Dishes
Y6SiP7tMq52U_340.000_350.000.wav,3.885,5.065,Speech
Y6T2RL_LSsW0_18.000_28.000.wav,0.0,2.662,Cat
Y6T2RL_LSsW0_18.000_28.000.wav,2.946,3.97,Cat
Y6T2RL_LSsW0_18.000_28.000.wav,5.619,9.193,Cat
Y6T2RL_LSsW0_18.000_28.000.wav,3.962,9.7,Speech
Y6T3ceEEKMZA_340.000_350.000.wav,5.771,8.743,Running_water
Y6T3ceEEKMZA_340.000_350.000.wav,0.196,0.82,Speech
Y6T3ceEEKMZA_340.000_350.000.wav,1.55,2.889,Speech
Y6T3ceEEKMZA_340.000_350.000.wav,4.636,5.786,Speech
Y6TrzLXbA08M_130.000_140.000.wav,0.0,8.209,Electric_shaver_toothbrush
Y6TrzLXbA08M_130.000_140.000.wav,1.091,2.889,Speech
Y6TrzLXbA08M_130.000_140.000.wav,3.679,7.953,Speech
Y6TrzLXbA08M_130.000_140.000.wav,8.217,8.57,Speech
Y6TrzLXbA08M_130.000_140.000.wav,8.856,10.0,Speech
Y6V55MpzYAUE_10.000_20.000.wav,1.016,2.423,Dog
Y6V55MpzYAUE_10.000_20.000.wav,3.025,3.275,Dog
Y6V55MpzYAUE_10.000_20.000.wav,5.689,6.734,Dog
Y6V55MpzYAUE_10.000_20.000.wav,7.035,7.306,Dog
Y6V55MpzYAUE_10.000_20.000.wav,7.976,8.33,Dog
Y6V55MpzYAUE_10.000_20.000.wav,8.698,10.0,Dog
Y6V55MpzYAUE_10.000_20.000.wav,4.214,5.32,Speech
Y6VZdahviVCM_1.000_11.000.wav,0.0,8.292,Frying
Y6VZdahviVCM_1.000_11.000.wav,2.86,4.23,Speech
Y6VZdahviVCM_1.000_11.000.wav,7.097,7.985,Speech
Y6WY9JlK9a04_30.000_40.000.wav,2.259,2.924,Dog
Y6WY9JlK9a04_30.000_40.000.wav,0.103,0.493,Speech
Y6WY9JlK9a04_30.000_40.000.wav,0.917,1.239,Speech
Y6WY9JlK9a04_30.000_40.000.wav,1.537,2.282,Speech
Y6WY9JlK9a04_30.000_40.000.wav,5.39,7.202,Speech
Y6WY9JlK9a04_30.000_40.000.wav,7.5,9.794,Speech
Y6Y92C4qnFPk_130.000_140.000.wav,1.206,1.708,Dishes
Y6Y92C4qnFPk_130.000_140.000.wav,3.408,4.24,Dishes
Y6Y92C4qnFPk_130.000_140.000.wav,5.513,5.805,Dishes
Y6Y92C4qnFPk_130.000_140.000.wav,9.079,9.693,Dishes
Y6Y92C4qnFPk_130.000_140.000.wav,0.0,0.367,Speech
Y6Y92C4qnFPk_130.000_140.000.wav,2.165,3.753,Speech
Y6Y92C4qnFPk_130.000_140.000.wav,4.539,5.536,Speech
Y6Y92C4qnFPk_130.000_140.000.wav,6.172,6.659,Speech
Y6YkMqL4nsJM_50.000_60.000.wav,9.252,9.836,Alarm_bell_ringing
Y6YkMqL4nsJM_50.000_60.000.wav,8.164,9.119,Speech
Y6YuCa3NAINw_130.000_140.000.wav,0.0,10.0,Frying
Y6YuCa3NAINw_130.000_140.000.wav,8.697,10.0,Speech
Y6ZEtbX95qYo_190.000_200.000.wav,4.041,5.146,Dishes
Y6ZEtbX95qYo_190.000_200.000.wav,9.304,10.0,Dishes
Y6ZEtbX95qYo_190.000_200.000.wav,1.593,2.969,Speech
Y6ZEtbX95qYo_190.000_200.000.wav,4.541,5.162,Speech
Y6ZEtbX95qYo_190.000_200.000.wav,6.792,8.667,Speech
Y6ZEtbX95qYo_190.000_200.000.wav,8.938,9.278,Speech
Y6ZJFbk7hgAs_90.000_100.000.wav,1.549,2.272,Alarm_bell_ringing
Y6ZJFbk7hgAs_90.000_100.000.wav,2.54,3.247,Alarm_bell_ringing
Y6ZJFbk7hgAs_90.000_100.000.wav,3.531,4.327,Alarm_bell_ringing
Y6ZJFbk7hgAs_90.000_100.000.wav,5.188,5.814,Alarm_bell_ringing
Y6ZJFbk7hgAs_90.000_100.000.wav,6.139,6.845,Alarm_bell_ringing
Y6ZJFbk7hgAs_90.000_100.000.wav,7.089,7.836,Alarm_bell_ringing
Y6ZJFbk7hgAs_90.000_100.000.wav,8.673,9.364,Alarm_bell_ringing
Y6ZJFbk7hgAs_90.000_100.000.wav,9.624,10.0,Alarm_bell_ringing
Y6ZJFbk7hgAs_90.000_100.000.wav,0.0,1.37,Speech
Y6bKNHxKJm1o_90.000_100.000.wav,0.868,1.279,Dog
Y6bKNHxKJm1o_90.000_100.000.wav,1.69,1.982,Dog
Y6bKNHxKJm1o_90.000_100.000.wav,3.089,3.339,Dog
Y6bKNHxKJm1o_90.000_100.000.wav,4.39,4.64,Dog
Y6bKNHxKJm1o_90.000_100.000.wav,5.213,5.463,Dog
Y6bKNHxKJm1o_90.000_100.000.wav,5.669,5.919,Dog
Y6bKNHxKJm1o_90.000_100.000.wav,6.208,6.458,Dog
Y6bKNHxKJm1o_90.000_100.000.wav,6.739,7.038,Dog
Y6bKNHxKJm1o_90.000_100.000.wav,7.472,7.722,Dog
Y6bKNHxKJm1o_90.000_100.000.wav,8.033,8.283,Dog
Y6bKNHxKJm1o_90.000_100.000.wav,0.0,1.212,Speech
Y6bKNHxKJm1o_90.000_100.000.wav,1.855,3.044,Speech
Y6bKNHxKJm1o_90.000_100.000.wav,5.647,10.0,Speech
Y6bmJLRXrH-g_11.000_21.000.wav,0.168,3.401,Alarm_bell_ringing
Y6bmJLRXrH-g_11.000_21.000.wav,3.941,7.486,Alarm_bell_ringing
Y6bmJLRXrH-g_11.000_21.000.wav,0.0,0.538,Speech
Y6bmJLRXrH-g_11.000_21.000.wav,0.767,1.47,Speech
Y6bmJLRXrH-g_11.000_21.000.wav,1.633,2.75,Speech
Y6bmJLRXrH-g_11.000_21.000.wav,3.231,3.779,Speech
Y6bmJLRXrH-g_11.000_21.000.wav,4.023,5.895,Speech
Y6bmJLRXrH-g_11.000_21.000.wav,6.132,7.108,Speech
Y6bmJLRXrH-g_11.000_21.000.wav,8.47,8.877,Speech
Y6cS0FsUM-cQ_30.000_40.000.wav,2.746,3.199,Cat
Y6cS0FsUM-cQ_30.000_40.000.wav,0.0,0.375,Speech
Y6cS0FsUM-cQ_30.000_40.000.wav,8.004,9.467,Speech
Y6db7hUr7KEw_50.000_60.000.wav,0.522,2.749,Alarm_bell_ringing
Y6db7hUr7KEw_50.000_60.000.wav,1.67,2.161,Speech
Y6db7hUr7KEw_50.000_60.000.wav,7.14,9.506,Speech
Y6eQcUXzEIBU_130.000_140.000.wav,0.0,10.0,Electric_shaver_toothbrush
Y6eQcUXzEIBU_130.000_140.000.wav,0.391,1.58,Speech
Y6eQcUXzEIBU_130.000_140.000.wav,2.799,3.649,Speech
Y6ezhiDYQHlA_30.000_40.000.wav,1.797,2.047,Dog
Y6ezhiDYQHlA_30.000_40.000.wav,2.482,2.887,Dog
Y6ezhiDYQHlA_30.000_40.000.wav,3.189,3.476,Dog
Y6ezhiDYQHlA_30.000_40.000.wav,3.653,4.765,Dog
Y6ezhiDYQHlA_30.000_40.000.wav,0.008,0.759,Speech
Y6gPzjZgpq6c_30.000_40.000.wav,7.081,7.536,Dishes
Y6gPzjZgpq6c_30.000_40.000.wav,7.784,8.258,Dishes
Y6gPzjZgpq6c_30.000_40.000.wav,0.0,10.0,Speech
Y6i5KzcD7IW8_0.000_10.000.wav,3.784,4.034,Dog
Y6i5KzcD7IW8_0.000_10.000.wav,5.674,5.924,Dog
Y6i5KzcD7IW8_0.000_10.000.wav,8.979,9.694,Dog
Y6i5KzcD7IW8_0.000_10.000.wav,0.127,0.931,Speech
Y6i5KzcD7IW8_0.000_10.000.wav,1.653,2.608,Speech
Y6iE98pF-Tgw_30.000_40.000.wav,0.0,7.163,Alarm_bell_ringing
Y6iE98pF-Tgw_30.000_40.000.wav,0.0,0.25,Dog
Y6iE98pF-Tgw_30.000_40.000.wav,2.047,3.853,Dog
Y6iE98pF-Tgw_30.000_40.000.wav,6.486,8.427,Dog
Y6iE98pF-Tgw_30.000_40.000.wav,8.804,9.383,Dog
Y6iE98pF-Tgw_30.000_40.000.wav,0.784,2.122,Speech
Y6iE98pF-Tgw_30.000_40.000.wav,3.913,4.342,Speech
Y6iE98pF-Tgw_30.000_40.000.wav,5.644,6.29,Speech
Y6iE98pF-Tgw_30.000_40.000.wav,6.902,7.871,Speech
Y6iEDQV3HcnY_80.000_90.000.wav,0.517,2.629,Running_water
Y6iEDQV3HcnY_80.000_90.000.wav,3.06,3.767,Speech
Y6iEDQV3HcnY_80.000_90.000.wav,4.124,4.717,Speech
Y6iEDQV3HcnY_80.000_90.000.wav,4.961,7.317,Speech
Y6iEDQV3HcnY_80.000_90.000.wav,8.153,10.0,Speech
Y6kSyFEnG3rU_90.000_100.000.wav,5.693,10.0,Running_water
Y6kSyFEnG3rU_90.000_100.000.wav,2.638,3.795,Speech
Y6l-d2i0iMPc_30.000_40.000.wav,0.452,1.516,Dog
Y6l-d2i0iMPc_30.000_40.000.wav,5.968,6.983,Dog
Y6l-d2i0iMPc_30.000_40.000.wav,7.503,7.796,Dog
Y6l-d2i0iMPc_30.000_40.000.wav,9.68,10.0,Dog
Y6l-d2i0iMPc_30.000_40.000.wav,0.0,0.485,Speech
Y6l-d2i0iMPc_30.000_40.000.wav,1.622,2.069,Speech
Y6l-d2i0iMPc_30.000_40.000.wav,2.491,3.027,Speech
Y6l-d2i0iMPc_30.000_40.000.wav,3.937,4.311,Speech
Y6l-d2i0iMPc_30.000_40.000.wav,4.774,5.034,Speech
Y6l-d2i0iMPc_30.000_40.000.wav,5.237,5.497,Speech
Y6l-d2i0iMPc_30.000_40.000.wav,6.894,7.211,Speech
Y6l-d2i0iMPc_30.000_40.000.wav,7.731,8.031,Speech
Y6l-d2i0iMPc_30.000_40.000.wav,9.689,10.0,Speech
Y6nVWfaIqdVA_30.000_40.000.wav,1.142,1.953,Alarm_bell_ringing
Y6nVWfaIqdVA_30.000_40.000.wav,5.055,5.646,Alarm_bell_ringing
Y6nVWfaIqdVA_30.000_40.000.wav,0.079,10.0,Speech
Y6ojDaQtA1tI_10.000_20.000.wav,0.0,10.0,Running_water
Y6ojDaQtA1tI_10.000_20.000.wav,0.068,0.318,Speech
Y6ojDaQtA1tI_10.000_20.000.wav,0.991,2.315,Speech
Y6ojDaQtA1tI_10.000_20.000.wav,4.392,5.71,Speech
Y6ojDaQtA1tI_10.000_20.000.wav,6.49,7.21,Speech
Y6ojDaQtA1tI_10.000_20.000.wav,8.649,9.708,Speech
Y6p9YgtxjYJU_30.000_40.000.wav,0.0,10.0,Frying
Y6p9YgtxjYJU_30.000_40.000.wav,2.303,9.556,Speech
Y6qdVxAMusho_14.000_24.000.wav,2.678,2.976,Cat
Y6qdVxAMusho_14.000_24.000.wav,0.0,0.796,Speech
Y6qdVxAMusho_14.000_24.000.wav,1.73,2.291,Speech
Y6s_XSjTS3qY_560.000_570.000.wav,0.0,0.772,Dog
Y6s_XSjTS3qY_560.000_570.000.wav,0.95,1.47,Dog
Y6s_XSjTS3qY_560.000_570.000.wav,2.364,2.64,Dog
Y6s_XSjTS3qY_560.000_570.000.wav,2.794,3.639,Dog
Y6s_XSjTS3qY_560.000_570.000.wav,3.924,4.557,Dog
Y6s_XSjTS3qY_560.000_570.000.wav,5.069,5.784,Dog
Y6s_XSjTS3qY_560.000_570.000.wav,7.539,8.375,Speech
Y6tEZ1d5RKF4_30.000_40.000.wav,1.849,6.414,Dog
Y6tEZ1d5RKF4_30.000_40.000.wav,8.27,10.0,Dog
Y6tEZ1d5RKF4_30.000_40.000.wav,0.015,1.709,Speech
Y6tEZ1d5RKF4_30.000_40.000.wav,2.04,5.773,Speech
Y6tEZ1d5RKF4_30.000_40.000.wav,5.95,7.438,Speech
Y6wQSp5eBT7k_30.000_40.000.wav,0.0,0.65,Cat
Y6wQSp5eBT7k_30.000_40.000.wav,0.725,1.165,Speech
Y6wQSp5eBT7k_30.000_40.000.wav,2.127,2.808,Speech
Y6wQSp5eBT7k_30.000_40.000.wav,7.117,7.784,Speech
Y6wtUZBZIjBs_3.000_13.000.wav,0.711,0.961,Cat
Y6wtUZBZIjBs_3.000_13.000.wav,1.542,1.837,Cat
Y6wtUZBZIjBs_3.000_13.000.wav,8.173,8.638,Cat
Y6wtUZBZIjBs_3.000_13.000.wav,0.148,0.767,Speech
Y6wtUZBZIjBs_3.000_13.000.wav,6.174,7.314,Speech
Y6wtUZBZIjBs_3.000_13.000.wav,8.983,9.286,Speech
Y6yVp5rUcssk_60.000_70.000.wav,7.568,9.055,Alarm_bell_ringing
Y6yVp5rUcssk_60.000_70.000.wav,1.979,3.474,Speech
Y6yVp5rUcssk_60.000_70.000.wav,3.767,5.871,Speech
Y6yVp5rUcssk_60.000_70.000.wav,9.217,10.0,Speech
Y6yZX5mgmVn4_30.000_40.000.wav,9.213,10.0,Dog
Y6yZX5mgmVn4_30.000_40.000.wav,9.37,10.0,Speech
Y6zrpV2H_VpU_90.000_100.000.wav,8.389,8.639,Dog
Y6zrpV2H_VpU_90.000_100.000.wav,8.811,9.061,Dog
Y6zrpV2H_VpU_90.000_100.000.wav,5.586,6.732,Speech
Y6zrpV2H_VpU_90.000_100.000.wav,9.136,10.0,Speech
Y7-am2gBtgYU_30.000_40.000.wav,0.42,0.67,Dog
Y7-am2gBtgYU_30.000_40.000.wav,0.931,1.181,Dog
Y7-am2gBtgYU_30.000_40.000.wav,1.468,1.971,Dog
Y7-am2gBtgYU_30.000_40.000.wav,2.231,2.481,Dog
Y7-am2gBtgYU_30.000_40.000.wav,2.662,2.912,Dog
Y7-am2gBtgYU_30.000_40.000.wav,3.279,3.856,Dog
Y7-am2gBtgYU_30.000_40.000.wav,5.741,6.26,Dog
Y7-am2gBtgYU_30.000_40.000.wav,6.992,7.243,Dog
Y7-am2gBtgYU_30.000_40.000.wav,8.178,8.428,Dog
Y7-am2gBtgYU_30.000_40.000.wav,8.73,8.98,Dog
Y7-am2gBtgYU_30.000_40.000.wav,3.019,3.269,Speech
Y7-am2gBtgYU_30.000_40.000.wav,9.063,10.0,Speech
Y70JCLGlukQ0_30.000_40.000.wav,9.43,10.0,Alarm_bell_ringing
Y70JCLGlukQ0_30.000_40.000.wav,2.515,3.081,Speech
Y70JCLGlukQ0_30.000_40.000.wav,7.389,8.468,Speech
Y70JCLGlukQ0_30.000_40.000.wav,9.181,10.0,Speech
Y71Xl_uASHI4_440.000_450.000.wav,0.3,0.745,Alarm_bell_ringing
Y71Xl_uASHI4_440.000_450.000.wav,1.604,2.036,Alarm_bell_ringing
Y71Xl_uASHI4_440.000_450.000.wav,2.937,3.295,Alarm_bell_ringing
Y71Xl_uASHI4_440.000_450.000.wav,4.213,4.609,Alarm_bell_ringing
Y71Xl_uASHI4_440.000_450.000.wav,5.507,5.894,Alarm_bell_ringing
Y71Xl_uASHI4_440.000_450.000.wav,6.85,7.208,Alarm_bell_ringing
Y71Xl_uASHI4_440.000_450.000.wav,8.116,8.464,Alarm_bell_ringing
Y71Xl_uASHI4_440.000_450.000.wav,9.42,9.768,Alarm_bell_ringing
Y71Xl_uASHI4_440.000_450.000.wav,2.174,8.135,Speech
Y71cT7xAs4VI_50.000_60.000.wav,3.003,10.0,Running_water
Y71cT7xAs4VI_50.000_60.000.wav,0.0,1.102,Speech
Y71cT7xAs4VI_50.000_60.000.wav,1.654,2.304,Speech
Y71gBESxZF28_30.000_40.000.wav,4.11,4.78,Dog
Y71gBESxZF28_30.000_40.000.wav,6.205,6.457,Dog
Y71gBESxZF28_30.000_40.000.wav,0.079,0.63,Speech
Y71gBESxZF28_30.000_40.000.wav,2.15,2.543,Speech
Y71gBESxZF28_30.000_40.000.wav,8.591,8.841,Speech
Y71iXgJIvlTg_80.000_90.000.wav,4.031,5.323,Dog
Y71iXgJIvlTg_80.000_90.000.wav,1.0,2.004,Speech
Y71iXgJIvlTg_80.000_90.000.wav,4.498,6.856,Speech
Y71z8yKE0Imk_20.000_30.000.wav,2.916,5.568,Alarm_bell_ringing
Y71z8yKE0Imk_20.000_30.000.wav,0.168,2.516,Speech
Y71z8yKE0Imk_20.000_30.000.wav,3.6,4.968,Speech
Y71z8yKE0Imk_20.000_30.000.wav,5.579,6.453,Speech
Y71z8yKE0Imk_20.000_30.000.wav,6.821,8.8,Speech
Y72ai_MiEKWc_520.000_530.000.wav,1.758,2.536,Dog
Y72ai_MiEKWc_520.000_530.000.wav,2.947,3.858,Dog
Y72ai_MiEKWc_520.000_530.000.wav,6.432,6.745,Dog
Y72ai_MiEKWc_520.000_530.000.wav,1.669,10.0,Speech
Y73tjmACnCqA_30.000_40.000.wav,0.17,10.0,Alarm_bell_ringing
Y73tjmACnCqA_30.000_40.000.wav,0.589,2.798,Speech
Y75BTSXoNmBc_190.000_200.000.wav,0.307,0.717,Dishes
Y75BTSXoNmBc_190.000_200.000.wav,6.287,7.478,Dishes
Y75BTSXoNmBc_190.000_200.000.wav,0.0,10.0,Frying
Y75BTSXoNmBc_190.000_200.000.wav,0.0,0.589,Speech
Y75BTSXoNmBc_190.000_200.000.wav,3.764,7.375,Speech
Y75BTSXoNmBc_190.000_200.000.wav,8.259,8.515,Speech
Y75BTSXoNmBc_190.000_200.000.wav,8.771,10.0,Speech
Y75dGEmhcuPA_15.000_25.000.wav,5.264,6.101,Alarm_bell_ringing
Y75dGEmhcuPA_15.000_25.000.wav,8.881,9.427,Alarm_bell_ringing
Y75dGEmhcuPA_15.000_25.000.wav,0.0,4.015,Speech
Y77VHwpyq6xo_30.000_40.000.wav,9.635,9.994,Dog
Y77VHwpyq6xo_30.000_40.000.wav,3.551,4.138,Speech
Y77VHwpyq6xo_30.000_40.000.wav,5.581,5.979,Speech
Y78Ai1-7oPlc_140.000_150.000.wav,3.281,3.531,Alarm_bell_ringing
Y78Ai1-7oPlc_140.000_150.000.wav,8.284,8.534,Alarm_bell_ringing
Y78Ai1-7oPlc_140.000_150.000.wav,5.433,5.824,Speech
Y78Ai1-7oPlc_140.000_150.000.wav,8.239,8.886,Speech
Y7BnPKjm7PhE_30.000_40.000.wav,2.746,3.476,Dog
Y7BnPKjm7PhE_30.000_40.000.wav,4.334,4.816,Dog
Y7BnPKjm7PhE_30.000_40.000.wav,5.944,7.141,Dog
Y7BnPKjm7PhE_30.000_40.000.wav,7.382,7.976,Dog
Y7BnPKjm7PhE_30.000_40.000.wav,8.465,9.744,Dog
Y7BnPKjm7PhE_30.000_40.000.wav,5.621,6.027,Speech
