filename	onset	offset	event_label
Y2ty0UNZyvIQ.wav	9.201	9.453	Dog
Y2ty0UNZyvIQ.wav	9.867	10.0	Dog
Y2uCe5wv_iQQ.wav	1.412	1.963	Dog
Y2uCe5wv_iQQ.wav	2.264	2.866	Dog
Y2uCe5wv_iQQ.wav	3.21	3.941	Dog
Y2uCe5wv_iQQ.wav	4.199	5.589	Dog
Y2uCe5wv_iQQ.wav	8.341	9.043	Dog
Y2wBXDZaCJ3Q.wav	0.0	4.849	Running_water
Y2xXpSgqrtDE.wav	9.43	10.0	Alarm_bell_ringing
Y2y7aiiaJPf8.wav	0.0	8.354	Frying
Y3-BAZ9IRM1s.wav	0.0	10.0	Vacuum_cleaner
Y3-HTO6MSe-U.wav	0.0	1.142	Cat
Y3-HTO6MSe-U.wav	2.638	3.74	Cat
Y3-HTO6MSe-U.wav	4.457	5.638	Cat
Y3-HTO6MSe-U.wav	6.835	7.913	Cat
Y3-HTO6MSe-U.wav	8.543	9.748	Cat
Y3-Q-3tZRaLI.wav	0.984	3.614	Cat
Y3-Q-3tZRaLI.wav	5.094	6.063	Cat
Y3-Q-3tZRaLI.wav	7.173	8.079	Cat
Y3-Yw2TJQX4M.wav	0.0	1.214	Cat
Y3-Yw2TJQX4M.wav	4.041	7.579	Cat
Y30D1aU785Gg.wav	0.929	2.984	Cat
Y30D1aU785Gg.wav	3.575	4.11	Cat
Y30D1aU785Gg.wav	6.291	7.11	Cat
Y30D1aU785Gg.wav	7.496	8.953	Cat
Y30QYplQTOHI.wav	0.0	0.394	Cat
Y30QYplQTOHI.wav	0.654	1.283	Cat
Y30QYplQTOHI.wav	7.921	8.071	Cat
Y30QYplQTOHI.wav	8.236	8.669	Cat
Y30QYplQTOHI.wav	8.945	9.181	Cat
Y30QYplQTOHI.wav	9.48	10.0	Cat
Y31c2kosdtuo.wav	0.0	7.068	Alarm_bell_ringing
Y31c2kosdtuo.wav	7.224	10.0	Alarm_bell_ringing
Y31c2kosdtuo.wav	1.128	2.296	Dog
Y31c2kosdtuo.wav	2.58	3.164	Dog
Y31c2kosdtuo.wav	3.684	4.91	Dog
Y31c2kosdtuo.wav	6.588	7.75	Dog
Y31c2kosdtuo.wav	8.184	8.947	Dog
Y31c2kosdtuo.wav	9.37	10.0	Dog
Y341ElZK1DVM.wav	4.222	10.0	Alarm_bell_ringing
Y35l-Ty6PNR8.wav	0.198	1.514	Cat
Y35l-Ty6PNR8.wav	2.328	3.213	Cat
Y35l-Ty6PNR8.wav	5.029	5.483	Cat
Y35l-Ty6PNR8.wav	6.158	6.321	Cat
Y35l-Ty6PNR8.wav	7.288	8.557	Cat
Y35l-Ty6PNR8.wav	9.476	9.721	Cat
Y3GcT21hdxLk.wav	0.0	10.0	Vacuum_cleaner
Y3Glt9M8l_OA.wav	6.512	7.378	Cat
Y3JGsZLRU-kc.wav	0.0	6.334	Running_water
Y3JSAx8rxdTc.wav	0.0	6.409	Alarm_bell_ringing
Y3JVI9QiahhE.wav	0.0	2.346	Dog
Y3JVI9QiahhE.wav	2.905	3.17	Dog
Y3JVI9QiahhE.wav	3.743	6.704	Dog
Y3JVI9QiahhE.wav	6.955	9.902	Dog
Y3KMFLT0_1Z8.wav	6.106	6.57	Dishes
Y3KMFLT0_1Z8.wav	6.812	7.304	Dishes
Y3KMFLT0_1Z8.wav	7.99	8.135	Dishes
Y3KMFLT0_1Z8.wav	8.618	8.715	Dishes
Y3KMFLT0_1Z8.wav	9.758	9.874	Dishes
Y3KMFLT0_1Z8.wav	0.763	10.0	Frying
Y3QOZzr4qCsg.wav	2.874	3.055	Cat
Y3Qli5msTyH8.wav	0.0	0.37	Frying
Y3Qli5msTyH8.wav	0.573	1.041	Frying
Y3Qli5msTyH8.wav	1.458	1.741	Frying
Y3Qli5msTyH8.wav	1.949	2.371	Frying
Y3Qli5msTyH8.wav	2.608	3.008	Frying
Y3Qli5msTyH8.wav	4.112	4.245	Frying
Y3Qli5msTyH8.wav	4.569	5.084	Frying
Y3Qli5msTyH8.wav	7.831	8.138	Frying
Y3REDa7Da7Dk.wav	7.244	8.63	Cat
Y3REDa7Da7Dk.wav	5.126	5.843	Dog
Y3RdCUlZnty8.wav	0.382	1.942	Dishes
Y3RdCUlZnty8.wav	2.663	3.239	Dishes
Y3RdCUlZnty8.wav	3.509	7.893	Frying
Y3RdCUlZnty8.wav	8.691	10.0	Frying
Y3a3cnDXnb1k.wav	0.0	7.348	Dog
Y3a3cnDXnb1k.wav	7.504	8.979	Dog
Y3a3cnDXnb1k.wav	9.142	9.886	Dog
Y3fUx5N4E_Ns.wav	0.0	9.436	Frying
Y3g5R9BuN1HI.wav	1.362	1.844	Cat
Y3g5R9BuN1HI.wav	3.1	3.679	Cat
Y3g5R9BuN1HI.wav	6.448	6.923	Cat
Y3gR0QBgrzYQ.wav	0.0	10.0	Vacuum_cleaner
Y3kV0FpsiV_s.wav	0.0	10.0	Electric_shaver_toothbrush
Y3sNrNlVxMu8.wav	0.0	10.0	Blender
Y3xCWI_22Z9A.wav	0.0	0.363	Dog
Y3xCWI_22Z9A.wav	1.102	1.484	Dog
Y3xCWI_22Z9A.wav	2.499	2.824	Dog
Y3xCWI_22Z9A.wav	3.32	3.791	Dog
Y3xCWI_22Z9A.wav	7.999	8.348	Dog
Y3xCWI_22Z9A.wav	8.811	9.551	Dog
Y43SyKP6oxZU.wav	8.551	9.803	Cat
Y43SyKP6oxZU.wav	8.971	9.838	Dog
Y47xQ6t6fkcw.wav	0.0	1.56	Cat
Y47xQ6t6fkcw.wav	1.711	2.293	Cat
Y47xQ6t6fkcw.wav	3.108	3.749	Cat
Y47xQ6t6fkcw.wav	4.203	4.436	Cat
Y47xQ6t6fkcw.wav	4.645	5.087	Cat
Y47xQ6t6fkcw.wav	5.704	6.205	Cat
Y47xQ6t6fkcw.wav	6.531	6.81	Cat
Y47xQ6t6fkcw.wav	7.032	7.509	Cat
Y47xQ6t6fkcw.wav	7.905	9.08	Cat
Y4BK-071pAfI.wav	0.0	2.601	Cat
Y4BK-071pAfI.wav	2.938	7.529	Cat
Y4BK-071pAfI.wav	8.024	9.323	Cat
Y4BK-071pAfI.wav	9.495	10.0	Cat
Y4BOlA09pdLQ.wav	6.888	7.131	Cat
Y4BUEj-TxY5g.wav	0.355	10.0	Alarm_bell_ringing
Y4EsTFqpclKY.wav	0.0	0.262	Dog
Y4EsTFqpclKY.wav	0.501	3.389	Dog
Y4EsTFqpclKY.wav	3.634	4.391	Dog
Y4EsTFqpclKY.wav	4.67	5.758	Dog
Y4EsTFqpclKY.wav	6.104	9.184	Dog
Y4Ftd6IUKSBM.wav	0.0	9.548	Electric_shaver_toothbrush
Y4JGCpL2kb68.wav	1.152	1.56	Cat
Y4JGCpL2kb68.wav	7.396	8.123	Cat
Y4MqedZrHths.wav	9.26	9.591	Cat
Y4P7p_EIdIeY.wav	0.0	1.069	Cat
Y4P7p_EIdIeY.wav	2.784	3.604	Cat
Y4P7p_EIdIeY.wav	4.078	5.087	Cat
Y4P7p_EIdIeY.wav	6.99	7.54	Cat
Y4P7p_EIdIeY.wav	7.946	9.744	Cat
Y4S8uT5uNYmM.wav	7.75	8.062	Cat
Y4SnjARXXyTo.wav	0.0	10.0	Vacuum_cleaner
Y4UHlvxbSsJY.wav	0.567	3.076	Cat
Y4UHlvxbSsJY.wav	3.736	6.464	Cat
Y4UHlvxbSsJY.wav	6.938	9.364	Cat
Y4UHlvxbSsJY.wav	9.756	10.0	Cat
Y4WSj0iNXCx8.wav	0.101	2.016	Alarm_bell_ringing
Y4XPkRuTOB28.wav	0.037	1.4	Cat
Y4XPkRuTOB28.wav	1.997	5.941	Cat
Y4XPkRuTOB28.wav	6.161	8.729	Cat
Y4XPkRuTOB28.wav	8.912	9.35	Cat
Y4Xa2dx3erMo.wav	8.667	9.159	Dog
Y4Xqnx2nDpJE.wav	0.0	0.952	Cat
Y4Xqnx2nDpJE.wav	1.11	2.091	Cat
Y4Xqnx2nDpJE.wav	2.305	3.498	Cat
Y4Xqnx2nDpJE.wav	3.716	4.278	Cat
Y4Xqnx2nDpJE.wav	4.438	6.284	Cat
Y4Xqnx2nDpJE.wav	7.729	8.326	Cat
Y4Xqnx2nDpJE.wav	8.503	9.817	Cat
Y4ZuwIgGNVfA.wav	0.0	0.722	Dog
Y4ZuwIgGNVfA.wav	1.067	2.207	Dog
Y4ZuwIgGNVfA.wav	2.975	4.539	Dog
Y4ZuwIgGNVfA.wav	4.769	5.485	Dog
Y4ZuwIgGNVfA.wav	5.697	9.266	Dog
Y4ZuwIgGNVfA.wav	9.461	9.708	Dog
Y4dG_VyOjAqc.wav	0.647	1.2	Dishes
Y4dG_VyOjAqc.wav	7.544	8.031	Dishes
Y4dYGxoFrg_U.wav	0.73	0.82	Dishes
Y4dYGxoFrg_U.wav	1.193	1.331	Dishes
Y4dYGxoFrg_U.wav	9.679	9.803	Dishes
Y4dYGxoFrg_U.wav	0.0	10.0	Frying
Y4dujzoc7MHE.wav	0.0	4.929	Alarm_bell_ringing
Y4dujzoc7MHE.wav	6.945	9.874	Alarm_bell_ringing
Y4f2SbVHDPU8.wav	0.768	1.445	Cat
Y4f2SbVHDPU8.wav	3.062	10.0	Cat
Y4f9OKlHoBsk.wav	0.0	10.0	Vacuum_cleaner
Y4fz0-Kx2oNs.wav	0.0	10.0	Frying
Y4hMpfbdjIjo.wav	0.004	1.495	Cat
Y4hMpfbdjIjo.wav	1.681	2.67	Cat
Y4hMpfbdjIjo.wav	2.911	4.107	Cat
Y4hMpfbdjIjo.wav	4.457	8.897	Cat
Y4hMpfbdjIjo.wav	9.282	9.949	Cat
Y4jN5fJxQGNQ.wav	0.545	5.321	Frying
Y4jN5fJxQGNQ.wav	5.559	10.0	Frying
Y4jWllOiVygA.wav	0.093	0.197	Cat
Y4jWllOiVygA.wav	0.363	0.46	Cat
Y4jWllOiVygA.wav	1.954	2.21	Cat
Y4jWllOiVygA.wav	2.376	2.493	Cat
Y4jWllOiVygA.wav	2.977	3.102	Cat
Y4jWllOiVygA.wav	3.925	4.111	Cat
Y4jWllOiVygA.wav	4.326	4.45	Cat
Y4jWllOiVygA.wav	8.413	8.537	Cat
Y4jWllOiVygA.wav	8.966	9.07	Cat
Y4jWllOiVygA.wav	9.402	9.513	Cat
Y4kT1BaFHza0.wav	0.0	10.0	Running_water
Y4ksEvXq-i7w.wav	1.134	2.756	Cat
Y4ksEvXq-i7w.wav	5.449	5.937	Cat
Y4ksEvXq-i7w.wav	6.669	7.677	Cat
Y4ksEvXq-i7w.wav	8.094	9.378	Cat
Y4l_nDB-txcQ.wav	0.0	5.305	Alarm_bell_ringing
Y4l_nDB-txcQ.wav	7.856	10.0	Alarm_bell_ringing
Y4pA2MFiec8k.wav	0.0	10.0	Electric_shaver_toothbrush
Y4pjcLnx3dMs.wav	1.103	1.953	Cat
Y4sFGGOVcvM8.wav	0.0	2.468	Dog
Y4sFGGOVcvM8.wav	3.097	4.144	Dog
Y4sFGGOVcvM8.wav	4.389	6.298	Dog
Y4sFGGOVcvM8.wav	6.752	9.069	Dog
Y4v89TDGH3do.wav	3.559	3.85	Cat
Y4v89TDGH3do.wav	9.551	10.0	Cat
Y4vUA9EuRS28.wav	6.686	7.112	Cat
Y4yZ5QO3RZzw.wav	0.0	0.947	Cat
Y4yZ5QO3RZzw.wav	3.123	4.229	Cat
Y4yZ5QO3RZzw.wav	5.815	6.43	Cat
Y4yZ5QO3RZzw.wav	7.807	8.926	Cat
Y5569EtjDU_M.wav	0.0	0.37	Frying
Y5569EtjDU_M.wav	0.685	2.268	Frying
Y5569EtjDU_M.wav	2.622	4.087	Frying
Y5569EtjDU_M.wav	4.276	6.323	Frying
Y5569EtjDU_M.wav	6.882	9.213	Frying
Y5569EtjDU_M.wav	9.409	10.0	Frying
Y55Q5nD-vWRc.wav	0.0	1.52	Cat
Y55Q5nD-vWRc.wav	3.017	4.868	Cat
Y55Q5nD-vWRc.wav	6.546	7.028	Cat
Y55Q5nD-vWRc.wav	7.728	9.774	Cat
Y55l9j-CggDQ.wav	0.0	0.126	Cat
Y55l9j-CggDQ.wav	0.583	0.756	Cat
Y55l9j-CggDQ.wav	1.008	1.15	Cat
Y55l9j-CggDQ.wav	3.339	3.772	Cat
Y55l9j-CggDQ.wav	4.835	5.441	Cat
Y55l9j-CggDQ.wav	5.606	5.717	Cat
Y55l9j-CggDQ.wav	6.496	6.669	Cat
Y55l9j-CggDQ.wav	6.858	7.016	Cat
Y55l9j-CggDQ.wav	8.646	8.756	Cat
Y55l9j-CggDQ.wav	9.378	10.0	Cat
Y57wLY6lcZus.wav	0.0	3.756	Alarm_bell_ringing
Y5CVI9p6nNuQ.wav	3.883	7.249	Cat
Y5CYK7AKivDo.wav	1.913	3.366	Speech
Y5CYK7AKivDo.wav	7.584	8.282	Speech
Y5CYK7AKivDo.wav	8.729	10.0	Speech
Y5Fjd-2ebWwk.wav	9.331	9.567	Dog
Y5IDCyA2GDgs.wav	0.0	10.0	Blender
Y5IhpI5YAeOA.wav	6.416	8.167	Cat
Y5IhpI5YAeOA.wav	8.683	9.552	Cat
Y5LEW_H__nmA.wav	5.087	6.102	Cat
Y5NJR62dzyT0.wav	0.0	1.117	Cat
Y5NJR62dzyT0.wav	9.162	9.455	Cat
Y5O8ccZhKj9Y.wav	0.0	0.287	Dog
Y5O8ccZhKj9Y.wav	0.608	1.892	Dog
Y5O8ccZhKj9Y.wav	2.661	5.642	Dog
Y5O8ccZhKj9Y.wav	8.016	8.372	Dog
Y5O8ccZhKj9Y.wav	9.415	10.0	Dog
Y5Ohd_cArE8A.wav	1.461	2.206	Cat
Y5Ohd_cArE8A.wav	2.588	3.325	Cat
Y5Ohd_cArE8A.wav	3.981	4.971	Cat
Y5SCs_1C6sTc.wav	0.0	1.555	Blender
Y5SCs_1C6sTc.wav	1.866	9.135	Blender
Y5U2ZiMVHMxg.wav	0.0	10.0	Vacuum_cleaner
Y5WTAzrsAYtg.wav	0.803	1.059	Dishes
Y5WTAzrsAYtg.wav	2.352	2.596	Dishes
Y5WTAzrsAYtg.wav	3.714	4.552	Dishes
Y5WTAzrsAYtg.wav	5.367	5.6	Dishes
Y5WTAzrsAYtg.wav	6.857	10.0	Dishes
Y5WTAzrsAYtg.wav	3.125	3.539	Speech
Y5WTAzrsAYtg.wav	7.928	9.534	Speech
Y5XYhqCIk15Y.wav	7.953	9.382	Alarm_bell_ringing
Y5XYhqCIk15Y.wav	0.0	0.522	Dog
Y5XtIFruvd7I.wav	0.0	8.014	Vacuum_cleaner
Y5XtIFruvd7I.wav	9.283	10.0	Vacuum_cleaner
Y5Z_H9AAErB8.wav	8.771	9.33	Dishes
Y5Z_H9AAErB8.wav	9.763	9.888	Dishes
Y5Z_H9AAErB8.wav	0.0	10.0	Frying
Y5_OJsj6bcuo.wav	1.991	2.608	Dishes
Y5_OJsj6bcuo.wav	6.601	7.404	Dishes
Y5_OJsj6bcuo.wav	8.219	8.463	Dishes
Y5_OJsj6bcuo.wav	9.337	9.791	Dishes
Y5_OJsj6bcuo.wav	0.0	10.0	Frying
Y5_PvtlfQLOE.wav	0.0	1.151	Alarm_bell_ringing
Y5_PvtlfQLOE.wav	1.444	3.559	Alarm_bell_ringing
Y5_PvtlfQLOE.wav	3.787	5.814	Alarm_bell_ringing
Y5_PvtlfQLOE.wav	6.056	8.098	Alarm_bell_ringing
Y5b_wMMwPlbY.wav	0.685	1.094	Dishes
Y5b_wMMwPlbY.wav	7.276	8.079	Dishes
Y5b_wMMwPlbY.wav	8.252	8.921	Dishes
Y5ccSyFBJWgQ.wav	5.142	5.339	Dishes
Y5ccSyFBJWgQ.wav	5.717	10.0	Frying
Y5d4CaV5W8JU.wav	0.0	10.0	Frying
Y5iT-5fccnC8.wav	0.0	10.0	Vacuum_cleaner
Y5jgsDJHAblo.wav	3.779	9.554	Alarm_bell_ringing
Y5oa7_VkvDiM.wav	0.0	10.0	Vacuum_cleaner
Y5uUEIOra4n8.wav	0.0	10.0	Electric_shaver_toothbrush
Y5vlrGi8K7OU.wav	8.071	9.898	Cat
Y5w_h7WUucSc.wav	0.0	10.0	Alarm_bell_ringing
Y5zpubyVa1D0.wav	0.0	6.478	Frying
Y64hkbU76XAk.wav	0.861	1.359	Cat
Y64hkbU76XAk.wav	3.199	3.434	Cat
Y69VgW9hZ1jc.wav	2.835	3.212	Dishes
Y69VgW9hZ1jc.wav	3.715	4.232	Dishes
Y69VgW9hZ1jc.wav	4.707	5.042	Dishes
Y69VgW9hZ1jc.wav	5.964	6.564	Dishes
Y69VgW9hZ1jc.wav	7.514	10.0	Dishes
Y6BYS8Xf5qrY.wav	0.0	3.661	Alarm_bell_ringing
Y6BYS8Xf5qrY.wav	9.559	10.0	Alarm_bell_ringing
Y6CN_IFCp3GI.wav	4.818	5.128	Alarm_bell_ringing
Y6EGfXOK-3KE.wav	3.461	3.928	Dog
Y6EGfXOK-3KE.wav	4.146	4.372	Dog
Y6EGfXOK-3KE.wav	4.53	6.892	Dog
Y6EGfXOK-3KE.wav	7.314	9.413	Dog
Y6En8DV8AwG4.wav	3.213	3.476	Dishes
Y6En8DV8AwG4.wav	3.838	4.184	Dishes
Y6En8DV8AwG4.wav	8.999	9.338	Dishes
Y6En8DV8AwG4.wav	9.496	9.895	Dishes
Y6G_XW7r_Wvk.wav	6.925	10.0	Alarm_bell_ringing
Y6Pp3N1pbw14.wav	0.217	0.944	Cat
Y6Pp3N1pbw14.wav	1.386	2.659	Cat
Y6Pp3N1pbw14.wav	4.425	5.343	Cat
Y6Pp3N1pbw14.wav	8.071	8.781	Cat
Y6Szb9ROSDNI.wav	4.61	10.0	Alarm_bell_ringing
Y6TkcupyZ5Fo.wav	0.0	8.788	Alarm_bell_ringing
Y6WteI_2ipko.wav	0.0	0.722	Cat
Y6WteI_2ipko.wav	1.655	3.055	Cat
Y6WteI_2ipko.wav	3.529	4.778	Cat
Y6WteI_2ipko.wav	5.418	6.178	Cat
Y6WteI_2ipko.wav	7.983	9.451	Cat
Y6agI5a-5TGY.wav	0.0	10.0	Vacuum_cleaner
Y6dRclLlmDJw.wav	8.441	10.0	Cat
Y6dgTnGDYiZc.wav	0.0	0.951	Cat
Y6dgTnGDYiZc.wav	2.781	6.721	Cat
Y6dgTnGDYiZc.wav	9.502	10.0	Cat
Y6fbdPFxR1Wc.wav	0.0	10.0	Vacuum_cleaner
Y6gbAtSodiJs.wav	2.085	5.481	Alarm_bell_ringing
Y6hyBe3FO-xI.wav	0.0	10.0	Vacuum_cleaner
Y6kdiESHOO3w.wav	1.227	2.065	Cat
Y6kdiESHOO3w.wav	2.876	3.983	Cat
Y6kdiESHOO3w.wav	5.557	6.766	Cat
Y6kdiESHOO3w.wav	8.299	9.323	Cat
Y6nxejjU5uP0.wav	0.0	10.0	Running_water
Y6piyc-Tlfak.wav	0.423	1.076	Cat
Y6piyc-Tlfak.wav	1.495	2.354	Cat
Y6piyc-Tlfak.wav	2.725	3.509	Cat
Y6piyc-Tlfak.wav	4.004	4.773	Cat
Y6piyc-Tlfak.wav	5.364	5.825	Cat
Y6piyc-Tlfak.wav	6.361	7.062	Cat
Y6piyc-Tlfak.wav	7.598	8.23	Cat
Y6piyc-Tlfak.wav	8.959	9.674	Cat
Y6wg3GJZk7Q0.wav	1.831	2.74	Cat
Y6wg3GJZk7Q0.wav	4.136	4.981	Cat
Y6wg3GJZk7Q0.wav	6.351	7.106	Cat
Y6wg3GJZk7Q0.wav	8.604	9.449	Cat
Y7-bLzli97sA.wav	0.0	0.349	Dog
Y7-bLzli97sA.wav	0.873	1.502	Dog
Y7-bLzli97sA.wav	2.049	2.969	Dog
Y7-bLzli97sA.wav	3.772	4.436	Dog
Y7-bLzli97sA.wav	5.32	6.228	Dog
Y7-bLzli97sA.wav	6.915	7.637	Dog
Y7-bLzli97sA.wav	9.115	9.686	Dog
Y73BZrwK0WG4.wav	9.511	10.0	Alarm_bell_ringing
Y73HYZIsqgac.wav	6.87	7.344	Cat
Y73MhTEyv3W4.wav	5.906	6.244	Cat
Y75LSDHinDBw.wav	0.0	10.0	Vacuum_cleaner
Y75PJeJ2hGcw.wav	1.168	2.799	Cat
Y75PJeJ2hGcw.wav	4.338	6.223	Cat
Y75PJeJ2hGcw.wav	6.935	8.843	Cat
Y75PJeJ2hGcw.wav	9.144	10.0	Cat
Y75PJeJ2hGcw.wav	2.238	2.655	Speech
Y75PJeJ2hGcw.wav	2.95	3.245	Speech
Y78KjO5EH6dk.wav	0.0	10.0	Alarm_bell_ringing
Y78KjO5EH6dk.wav	0.0	0.314	Dog
Y78KjO5EH6dk.wav	0.883	1.208	Dog
Y78KjO5EH6dk.wav	1.427	1.695	Dog
Y78KjO5EH6dk.wav	1.947	2.15	Dog
Y78KjO5EH6dk.wav	2.857	3.58	Dog
Y78KjO5EH6dk.wav	3.791	5.139	Dog
Y7916WqcPKBA.wav	0.575	1.984	Cat
Y7916WqcPKBA.wav	2.236	2.669	Cat
Y7916WqcPKBA.wav	2.874	3.157	Cat
Y7916WqcPKBA.wav	6.835	7.622	Cat
Y7916WqcPKBA.wav	9.417	10.0	Cat
Y79gZULA18OQ.wav	9.743	10.0	Dog
Y79rmTWPTE4k.wav	0.0	0.655	Alarm_bell_ringing
Y79rmTWPTE4k.wav	0.972	1.549	Alarm_bell_ringing
Y79rmTWPTE4k.wav	1.971	2.564	Alarm_bell_ringing
Y79rmTWPTE4k.wav	2.922	3.596	Alarm_bell_ringing
Y79rmTWPTE4k.wav	3.872	4.514	Alarm_bell_ringing
Y79rmTWPTE4k.wav	4.839	5.456	Alarm_bell_ringing
Y79rmTWPTE4k.wav	5.806	6.472	Alarm_bell_ringing
Y79rmTWPTE4k.wav	6.764	7.43	Alarm_bell_ringing
Y79rmTWPTE4k.wav	7.731	8.413	Alarm_bell_ringing
Y79rmTWPTE4k.wav	8.73	9.347	Alarm_bell_ringing
Y79rmTWPTE4k.wav	9.64	10.0	Alarm_bell_ringing
Y7Ek0avZRI6Q.wav	8.134	9.331	Cat
Y7EoZkjBREMc.wav	0.311	1.31	Cat
Y7EoZkjBREMc.wav	1.512	2.229	Cat
Y7EoZkjBREMc.wav	2.422	4.186	Cat
Y7Fj1cEaz9lE.wav	6.354	7.11	Cat
Y7FlTfWm2fVY.wav	0.005	3.532	Alarm_bell_ringing
Y7FlTfWm2fVY.wav	5.072	7.377	Alarm_bell_ringing
Y7HXiTVCIiQM.wav	0.0	10.0	Vacuum_cleaner
Y7JlSVGM8F6k.wav	9.173	10.0	Dog
Y7JlXNdqot5c.wav	0.0	10.0	Vacuum_cleaner
Y7NFyObMH1Yo.wav	0.0	10.0	Dog
Y7NKtVLgxwhs.wav	0.9	1.606	Dog
Y7NKtVLgxwhs.wav	2.42	3.126	Dog
Y7NKtVLgxwhs.wav	3.805	4.01	Dog
Y7NKtVLgxwhs.wav	4.189	4.546	Dog
Y7NKtVLgxwhs.wav	5.306	5.95	Dog
Y7NKtVLgxwhs.wav	6.664	7.192	Dog
Y7NKtVLgxwhs.wav	7.79	8.818	Dog
Y7NKtVLgxwhs.wav	9.669	10.0	Dog
Y7O_Q7A8LAhI.wav	0.0	10.0	Vacuum_cleaner
Y7OtoJWiZM_I.wav	0.0	1.102	Dog
Y7OtoJWiZM_I.wav	2.378	5.157	Dog
Y7OtoJWiZM_I.wav	5.354	6.567	Dog
Y7OtoJWiZM_I.wav	7.157	10.0	Dog
Y7ScYWlW9Ghk.wav	2.454	3.256	Alarm_bell_ringing
Y7ScYWlW9Ghk.wav	3.42	3.575	Alarm_bell_ringing
Y7ScYWlW9Ghk.wav	3.758	3.903	Alarm_bell_ringing
Y7ScYWlW9Ghk.wav	6.493	7.295	Alarm_bell_ringing
Y7ScYWlW9Ghk.wav	7.459	7.923	Alarm_bell_ringing
Y7ScYWlW9Ghk.wav	8.995	9.527	Alarm_bell_ringing
Y7YxSEDHwuKQ.wav	3.386	4.299	Alarm_bell_ringing
Y7a26CcKCj94.wav	0.0	10.0	Vacuum_cleaner
Y7cGixW3Uf0w.wav	0.0	0.316	Dog
Y7cGixW3Uf0w.wav	1.768	2.303	Dog
Y7cGixW3Uf0w.wav	4.441	5.643	Dog
Y7cGixW3Uf0w.wav	6.825	8.048	Dog
Y7cGixW3Uf0w.wav	9.451	9.669	Dog
Y7dH0WQZEpZQ.wav	9.701	9.89	Cat
Y7dfBLT0HgF0.wav	0.005	3.84	Cat
Y7dfBLT0HgF0.wav	4.611	7.17	Cat
Y7dfBLT0HgF0.wav	8.324	8.73	Cat
Y7eJZgWKcXwQ.wav	3.524	4.71	Cat
Y7eJZgWKcXwQ.wav	5.268	8.045	Cat
Y7fAxjx6m_Ak.wav	2.509	4.191	Cat
Y7fAxjx6m_Ak.wav	7.955	8.352	Cat
Y7iKd6u_RQnM.wav	2.348	3.033	Dog
Y7iKd6u_RQnM.wav	3.385	3.641	Dog
Y7iKd6u_RQnM.wav	3.966	4.181	Dog
Y7iKd6u_RQnM.wav	4.838	5.488	Dog
Y7iKd6u_RQnM.wav	6.235	6.497	Dog
Y7iKd6u_RQnM.wav	6.705	6.919	Dog
Y7iKd6u_RQnM.wav	7.5	7.728	Dog
Y7iKd6u_RQnM.wav	8.24	8.475	Dog
Y7lSl8TcpCNE.wav	9.866	10.0	Dog
Y7m6w6NH5RaY.wav	0.0	1.701	Cat
Y7m6w6NH5RaY.wav	4.657	5.758	Cat
Y7m6w6NH5RaY.wav	6.676	7.198	Cat
Y7m6w6NH5RaY.wav	9.469	10.0	Cat
Y7mScDfYXRVI.wav	0.0	4.389	Alarm_bell_ringing
Y7mScDfYXRVI.wav	4.68	7.299	Alarm_bell_ringing
Y7mScDfYXRVI.wav	7.637	8.37	Alarm_bell_ringing
Y7mScDfYXRVI.wav	8.685	9.604	Alarm_bell_ringing
Y7nr9p-1F0Ww.wav	0.0	0.824	Cat
Y7nr9p-1F0Ww.wav	2.682	5.265	Cat
Y7nr9p-1F0Ww.wav	7.737	10.0	Cat
Y7qsAxn-1qQ8.wav	2.596	5.824	Alarm_bell_ringing
Y7yj_qBopdZU.wav	0.0	10.0	Electric_shaver_toothbrush
Y8-uKZqyZnX8.wav	1.169	1.884	Cat
Y8-uKZqyZnX8.wav	4.251	5.121	Cat
Y8-uKZqyZnX8.wav	6.222	7.15	Cat
Y8-uKZqyZnX8.wav	7.923	9.044	Cat
Y84DPXuqLmPU.wav	0.141	0.627	Alarm_bell_ringing
Y84DPXuqLmPU.wav	1.165	1.639	Alarm_bell_ringing
Y84DPXuqLmPU.wav	2.164	2.638	Alarm_bell_ringing
Y84DPXuqLmPU.wav	3.137	3.624	Alarm_bell_ringing
Y84DPXuqLmPU.wav	4.161	4.648	Alarm_bell_ringing
Y84DPXuqLmPU.wav	5.16	5.647	Alarm_bell_ringing
Y84DPXuqLmPU.wav	6.159	6.658	Alarm_bell_ringing
Y84DPXuqLmPU.wav	7.132	7.682	Alarm_bell_ringing
Y84erydZ0Nfc.wav	0.0	10.0	Electric_shaver_toothbrush
Y86p6UVFIcFI.wav	2.882	3.528	Cat
Y86p6UVFIcFI.wav	4.331	6.094	Cat
Y86p6UVFIcFI.wav	6.543	7.606	Cat
Y86p6UVFIcFI.wav	8.386	9.323	Cat
Y89-cWFtXz_U.wav	0.0	1.079	Alarm_bell_ringing
Y8ABA_knSiyg.wav	0.0	10.0	Running_water
Y8AY0aXAQjwY.wav	0.0	10.0	Frying
Y8ByQqrP-AMw.wav	0.0	9.376	Electric_shaver_toothbrush
Y8CImU67WbB0.wav	4.944	6.032	Cat
Y8CImU67WbB0.wav	6.346	6.93	Cat
Y8CImU67WbB0.wav	7.09	8.631	Cat
Y8CImU67WbB0.wav	8.996	9.493	Cat
